[INFO] [1754312507.139652433] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置 详细内容: 列表长度: 5
[INFO] [1754312507.141486873] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[0]: ((0.37685, 1.56608), 1.5708)
[INFO] [1754312507.142587665] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[1]: ((0.37685, -1.56608), -1.5708)
[INFO] [1754312507.143826380] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[2]: ((0.37645, 0.47385), 0.0)
[INFO] [1754312507.144926116] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[3]: ((0.37771, 2.42478), 3.14159)
[INFO] [1754312507.146180383] [solver_node]: [PerpendicularDistanceLocalizer] 激光配置[4]: ((0.37771, -2.42478), 3.14159)
[INFO] [1754312507.148225355] [solver_node]: [PerpendicularDistanceLocalizer] 前束索引: [2], 后束索引: [3, 4]
[INFO] [1754312507.149350788] [solver_node]: [PerpendicularDistanceLocalizer] 左束索引: [0], 右束索引: [1]
[INFO] [1754312507.151584020] [solver_node]: [PerpendicularDistanceLocalizer] h_values: [0.37684581 0.37684581 0.33497201 0.28475693 0.28475693]
[INFO] [1754312507.153636129] [solver_node]: [PerpendicularDistanceLocalizer] 垂直距离定位器已初始化，需要调用calibrate()方法进行标定
[INFO] [1754312507.180909490] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754312507.189135012] [solver_node]: SolverNode启动，进入初始化阶段...
[INFO] [1754312507.491806454] [solver_node]: 标定数据收集进度: 1/500
[INFO] [1754312507.496052370] [solver_node]: 标定数据收集进度: 2/500
[INFO] [1754312507.498236898] [solver_node]: 标定数据收集进度: 3/500
[INFO] [1754312507.500641110] [solver_node]: 标定数据收集进度: 4/500
[INFO] [1754312507.502483966] [solver_node]: 标定数据收集进度: 5/500
[INFO] [1754312507.524481980] [solver_node]: 标定数据收集进度: 6/500
[INFO] [1754312507.532835409] [solver_node]: 标定数据收集进度: 7/500
[INFO] [1754312507.544576081] [solver_node]: 标定数据收集进度: 8/500
[INFO] [1754312507.548658057] [solver_node]: 标定数据收集进度: 9/500
[INFO] [1754312507.553540947] [solver_node]: 标定数据收集进度: 10/500
[INFO] [1754312507.564763495] [solver_node]: 标定数据收集进度: 11/500
[INFO] [1754312507.583344667] [solver_node]: 标定数据收集进度: 12/500
[INFO] [1754312507.591060579] [solver_node]: 标定数据收集进度: 13/500
[INFO] [1754312507.595983918] [solver_node]: 标定数据收集进度: 14/500
[INFO] [1754312507.604746956] [solver_node]: 标定数据收集进度: 15/500
[INFO] [1754312507.610902866] [solver_node]: 标定数据收集进度: 16/500
[INFO] [1754312507.626345537] [solver_node]: 标定数据收集进度: 17/500
[INFO] [1754312507.630795170] [solver_node]: 标定数据收集进度: 18/500
[INFO] [1754312507.640726906] [solver_node]: 标定数据收集进度: 19/500
[INFO] [1754312507.651386658] [solver_node]: 标定数据收集进度: 20/500
[INFO] [1754312507.661152726] [solver_node]: 标定数据收集进度: 21/500
[INFO] [1754312507.673652838] [solver_node]: 标定数据收集进度: 22/500
[INFO] [1754312507.681583570] [solver_node]: 标定数据收集进度: 23/500
[INFO] [1754312507.690957790] [solver_node]: 标定数据收集进度: 24/500
[INFO] [1754312507.703050468] [solver_node]: 标定数据收集进度: 25/500
[INFO] [1754312507.711193173] [solver_node]: 标定数据收集进度: 26/500
[INFO] [1754312507.720723300] [solver_node]: 标定数据收集进度: 27/500
[INFO] [1754312507.731589073] [solver_node]: 标定数据收集进度: 28/500
[INFO] [1754312507.741635371] [solver_node]: 标定数据收集进度: 29/500
[INFO] [1754312507.752420757] [solver_node]: 标定数据收集进度: 30/500
[INFO] [1754312507.761201076] [solver_node]: 标定数据收集进度: 31/500
[INFO] [1754312507.771299824] [solver_node]: 标定数据收集进度: 32/500
[INFO] [1754312507.802276625] [solver_node]: 标定数据收集进度: 33/500
[INFO] [1754312507.807573348] [solver_node]: 标定数据收集进度: 34/500
[INFO] [1754312507.810793322] [solver_node]: 标定数据收集进度: 35/500
[INFO] [1754312507.813566566] [solver_node]: 标定数据收集进度: 36/500
[INFO] [1754312507.823197431] [solver_node]: 标定数据收集进度: 37/500
[INFO] [1754312507.831670703] [solver_node]: 标定数据收集进度: 38/500
[INFO] [1754312507.843416879] [solver_node]: 标定数据收集进度: 39/500
[INFO] [1754312507.852352369] [solver_node]: 标定数据收集进度: 40/500
[INFO] [1754312507.866464836] [solver_node]: 标定数据收集进度: 41/500
[INFO] [1754312507.875179489] [solver_node]: 标定数据收集进度: 42/500
[INFO] [1754312507.884592430] [solver_node]: 标定数据收集进度: 43/500
[INFO] [1754312507.890941335] [solver_node]: 标定数据收集进度: 44/500
[INFO] [1754312507.901606495] [solver_node]: 标定数据收集进度: 45/500
[INFO] [1754312507.911516663] [solver_node]: 标定数据收集进度: 46/500
[INFO] [1754312507.923493851] [solver_node]: 标定数据收集进度: 47/500
[INFO] [1754312507.930892156] [solver_node]: 标定数据收集进度: 48/500
[INFO] [1754312507.942364085] [solver_node]: 标定数据收集进度: 49/500
[INFO] [1754312507.960877287] [solver_node]: 标定数据收集进度: 50/500
[INFO] [1754312507.963756038] [solver_node]: 标定数据收集进度: 51/500
[INFO] [1754312507.974947129] [solver_node]: 标定数据收集进度: 52/500
[INFO] [1754312507.980881626] [solver_node]: 标定数据收集进度: 53/500
[INFO] [1754312507.992972801] [solver_node]: 标定数据收集进度: 54/500
[INFO] [1754312508.005520689] [solver_node]: 标定数据收集进度: 55/500
[INFO] [1754312508.024154790] [solver_node]: 标定数据收集进度: 56/500
[INFO] [1754312508.042030731] [solver_node]: 标定数据收集进度: 57/500
[INFO] [1754312508.046888180] [solver_node]: 标定数据收集进度: 58/500
[INFO] [1754312508.050267774] [solver_node]: 标定数据收集进度: 59/500
[INFO] [1754312508.054394775] [solver_node]: 标定数据收集进度: 60/500
[INFO] [1754312508.077089893] [solver_node]: 标定数据收集进度: 61/500
[INFO] [1754312508.090540521] [solver_node]: 标定数据收集进度: 62/500
[INFO] [1754312508.098526134] [solver_node]: 标定数据收集进度: 63/500
[INFO] [1754312508.102320489] [solver_node]: 标定数据收集进度: 64/500
[INFO] [1754312508.107221139] [solver_node]: 标定数据收集进度: 65/500
[INFO] [1754312508.117231533] [solver_node]: 标定数据收集进度: 66/500
[INFO] [1754312508.120983487] [solver_node]: 标定数据收集进度: 67/500
[INFO] [1754312508.133038436] [solver_node]: 标定数据收集进度: 68/500
[INFO] [1754312508.141449243] [solver_node]: 标定数据收集进度: 69/500
[INFO] [1754312508.150949770] [solver_node]: 标定数据收集进度: 70/500
[INFO] [1754312508.164221162] [solver_node]: 标定数据收集进度: 71/500
[INFO] [1754312508.171566058] [solver_node]: 发布重定位TF: x=0.000, y=0.000
[INFO] [1754312508.175055318] [solver_node]: 标定数据收集进度: 72/500
